Time,root.group_9.1701.ZT1
1546285170506,0
1546285172536,0
1546285173004,0
1546285174507,0
1546285176503,0
1546285178555,0
1546285180506,0
1546285182508,0
1546285184506,0
1546285186503,0
1546285188507,0
1546285190501,0
1546285192001,0
1546285194505,0
1546285196521,0
1546285198504,0
1546285200505,0
1546285202500,0
1546285204503,0
1546285206504,0
1546285208500,0
1546285210507,0
1546285212507,0
1546285212996,0
1546285214529,0
1546285216002,0
1546285218506,0
1546285220001,0
1546285222506,0
1546285224509,0
1546285226499,0
1546285228506,0
1546285230513,0
1546285232522,0
1546285234513,0
1546285236519,0
1546285238529,0
1546285240001,0
1546285242505,0
1546285244506,0
1546285246509,0
1546285248505,0
1546285250504,0
1546285252501,0
1546285254505,0
1546285254994,0
1546285255505,0
1546285255995,0
1546285256506,0
1546285258501,0
1546285260507,0
1546285262500,0
1546285264506,0
1546285266509,0
1546285268500,0
1546285270500,0
1546285272505,0
1546285274554,0
1546285276499,0
1546285278505,0
1546285280504,0
1546285282504,0
1546285284506,0
1546285286508,0
1546285288003,0
1546285290506,0
1546285292503,0
1546285294501,0
1546285296510,0
1546285298517,0
1546285300503,0
1546285302506,0
1546285304507,0
1546285306501,0
1546285308506,0
1546285311038,0
1546285312003,0
1546285314506,0
1546285316507,0
1546285318510,0
1546285320505,0
1546285322501,0
1546285324503,0
1546285326505,0
1546285328512,0
1546285330503,0
1546285332505,0
1546285334520,0
1546285336504,0
1546285338507,0
1546285340507,0
1546285342499,0
1546285344508,0
1546285346503,0
1546285348504,0
1546285350508,0
1546285352505,0
1546285354500,0
1546285356506,0
1546285358528,0
1546285360004,0
1546285362505,0
1546285364522,0
1546285366508,0
1546285368505,0
1546285370554,0
1546285372504,0
1546285374504,0
1546285376506,0
1546285378510,0
1546285380506,0
1546285382506,0
1546285384508,0
1546285386505,0
1546285388988,0
1546285390501,0
1546285392505,0
1546285394500,0
1546285396508,0
1546285398503,0
1546285400505,0
1546285402502,0
1546285404510,0
1546285406529,0
1546285408000,0
1546285410510,0
1546285412503,0
1546285414503,0
1546285416498,0
1546285418500,0
1546285420499,0
1546285422513,0
1546285424507,0
1546285426508,0
1546285428503,0
1546285430504,0
1546285432006,0
1546285434503,0
1546285436499,0
1546285438507,0
1546285440505,0
1546285442502,0
1546285444505,0
1546285446504,0
1546285448522,0
1546285450498,0
1546285452514,0
1546285454505,0
1546285456000,0
1546285458506,0
1546285460503,0
1546285462504,0
1546285464505,0
1546285466555,0
1546285468499,0
1546285470002,0
1546285472505,0
1546285474510,0
1546285476508,0
1546285478501,0
1546285480002,0
1546285482001,0
1546285484501,0
1546285486519,0
1546285488505,0
1546285490555,0
1546285492500,0
1546285494505,0
1546285496500,0
1546285498506,0
1546285500011,0
1546285502529,0
1546285504506,0
1546285506508,0
1546285508504,0
1546285510499,0
1546285512505,0
1546285512992,0
1546285514505,0
1546285516513,0
1546285518504,0
1546285520506,0
1546285522499,0
1546285524504,0
1546285526501,0
1546285528510,0
1546285530505,0
1546285532506,0
1546285534502,0
1546285536505,0
1546285538501,0
1546285540499,0
1546285542507,0
1546285544507,0
1546285546509,0
1546285548507,0
1546285550528,0
1546285552002,0
1546285554508,0
1546285556503,0
1546285558514,0
1546285560508,0
1546285562500,0
1546285564505,0
1546285566506,0
1546285568521,0
1546285570504,0
1546285572505,0
1546285574528,0
1546285576007,0
1546285578505,0
1546285580502,0
1546285582502,0
1546285584506,0
1546285586502,0
1546285588503,0
1546285590506,0
1546285592499,0
1546285594502,0
1546285596506,0
1546285598507,0
1546285600009,0
1546285602506,0
1546285604526,0
1546285606511,0
1546285608505,0
1546285610505,0
1546285612513,0
1546285614505,0
1546285616507,0
1546285618505,0
1546285620506,0
1546285622534,0
1546285624005,0
1546285626505,0
1546285628508,0
1546285630503,0
1546285632506,0
1546285634507,0
1546285636506,0
1546285638506,0
1546285640506,0
1546285642506,0
1546285644508,0
1546285646507,0
1546285648515,0
1546285650508,0
1546285652506,0
1546285654511,0
1546285656505,0
1546285658009,0
1546285660500,0
1546285662506,0
1546285664507,0
1546285666499,0
1546285668505,0
1546285670507,0
1546285672003,0
1546285674522,0
1546285674991,0
1546285676509,0
1546285678503,0
1546285680505,0
1546285682506,0
1546285684499,0
1546285686506,0
1546285688503,0
1546285690499,0
1546285692504,0
1546285694507,0
1546285696003,0
1546285698508,0
1546285700501,0
1546285702502,0
1546285704505,0
1546285706502,0
1546285708508,0
1546285710505,0
1546285712499,0
1546285714499,0
1546285716505,0
1546285718510,0
1546285720004,0
1546285722512,0
1546285724506,0
1546285726507,0
1546285728506,0
1546285730506,0
1546285732507,0
1546285734506,0
1546285736532,0
1546285738507,0
1546285740499,0
1546285742503,0
1546285743038,0
1546285744007,0
1546285746505,0
1546285748525,0
1546285750503,0
1546285752505,0
1546285754502,0
1546285756504,0
1546285758504,0
1546285760523,0
1546285762506,0
1546285764503,0
1546285766529,0
1546285768007,0
1546285768504,0
1546285770506,0
1546285770995,0
1546285772505,0
1546285774503,0
1546285776507,0
1546285778504,0
1546285780506,0
1546285782002,0
1546285784505,0
1546285786507,0
1546285788505,0
1546285790528,0
1546285792009,0
1546285794507,0
1546285796503,0
1546285798505,0
1546285800505,0
1546285802501,0
1546285804502,0
1546285806506,0
1546285808523,0
1546285810503,0
1546285812506,0
1546285814507,0
1546285816006,0
1546285818508,0
1546285818996,0
1546285820502,0
1546285822499,0
1546285824506,0
1546285826500,0
1546285828509,0
1546285830515,0
1546285832522,0
1546285834504,0
1546285836511,0
1546285838505,0
1546285840007,0
1546285842505,0
1546285844003,0
1546285846509,0
1546285848505,0
1546285850557,0
1546285852502,0
1546285854505,0
1546285856501,0
1546285858503,0
1546285860510,0
1546285862529,0
1546285864015,0
1546285866506,0
1546285868503,0
1546285870509,0
1546285870999,0
1546285872509,0
1546285874555,0
1546285876503,0
1546285878505,0
1546285880505,0
1546285882507,0
1546285884504,0
1546285886499,0
1546285888013,0
1546285890504,0
1546285892506,0
1546285894507,0
1546285896504,0
1546285898506,0
1546285900506,0
1546285902506,0
1546285904521,0
1546285906503,0
1546285908506,0
1546285910528,0
1546285912004,0
1546285914505,0
1546285916511,0
1546285918511,0
1546285920505,0
1546285922506,0
1546285924509,0
1546285926505,0
1546285928524,0
1546285929004,0
1546285930499,0
1546285932507,0
1546285934499,0
1546285936012,0
1546285938505,0
1546285940507,0
1546285942510,0
1546285944507,0
1546285946506,0
1546285948502,0
1546285950512,0
1546285952532,0
1546285954508,0
1546285956511,0
1546285958502,0
1546285960013,0
1546285962504,0
1546285964506,0
1546285966507,0
1546285968504,0
1546285970502,0
1546285972510,0
1546285974504,0
1546285976506,0
1546285978507,0
1546285980506,0
1546285982499,0
1546285984006,0
1546285986512,0
1546285988502,0
1546285990517,0
1546285992508,0
1546285994505,0
1546285996509,0
1546285998511,0
1546286000503,0
1546286002506,0
1546286004505,0
1546286006529,0
1546286008017,0
1546286010505,0
1546286012501,0
1546286014502,0
1546286016503,0
1546286018506,0
1546286020499,0
1546286022505,0
1546286024503,0
1546286026498,0
1546286028503,0
1546286030001,0
1546286032014,0
1546286034505,0
1546286036498,0
1546286038507,0
1546286040504,0
1546286042505,0
1546286044510,0
1546286046515,0
1546286048507,0
1546286050504,0
1546286052507,0
1546286054503,0
1546286056003,0
1546286058506,0
1546286060503,0
1546286062502,0
1546286064508,0
1546286066506,0
1546286068505,0
1546286070517,0
1546286072502,0
1546286074499,0
1546286076513,0
1546286078529,0
1546286080013,0
1546286082505,0
1546286084505,0
1546286086503,0
1546286088505,0
1546286090555,0
1546286092503,0
1546286094994,0
1546286096499,0
1546286098507,0
1546286100505,0
1546286102499,0
1546286104009,0
1546286106506,0
1546286108509,0
1546286110499,0
1546286112504,0
1546286114559,0
1546286116506,0
1546286118509,0
1546286120504,0
1546286122499,0
1546286124501,0
1546286126502,0
1546286128005,0
1546286130508,0
1546286132498,0
1546286134512,0
1546286136505,0
1546286138554,0
1546286140499,0
1546286142505,0
1546286144506,0
1546286146501,0
1546286148504,0
1546286150501,0
1546286152007,0
1546286154509,0
1546286156009,0
1546286158498,0
1546286160512,0
1546286162499,0
1546286164505,0
1546286166505,0
1546286168505,0
1546286170510,0
1546286172518,0
1546286174500,0
1546286176011,0
1546286178505,0
1546286180501,0
1546286182509,0
1546286184505,0
1546286186502,0
1546286188510,0
1546286190504,0
1546286192505,0
1546286194502,0
1546286196506,0
1546286198529,0
1546286200008,0
1546286202513,0
1546286204506,0
1546286206508,0
1546286208507,0
1546286210499,0
1546286212508,0
1546286214507,0
1546286216521,0
1546286218503,0
1546286220001,0
1546286222503,0
1546286224509,0
1546286226506,0
1546286228501,0
1546286230502,0
1546286232507,0
1546286234567,0
1546286236502,0
1546286238507,0
1546286240510,0
1546286242502,0
1546286244507,0
1546286246515,0
1546286248507,0
1546286250507,0
1546286252502,0
1546286254504,0
1546286256510,0
1546286258505,0
1546286260501,0
1546286262506,0
1546286264508,0
1546286266501,0
1546286268002,0
1546286270505,0
1546286272002,0
1546286274002,0
1546286276506,0
1546286278509,0
1546286280002,0
1546286282507,0
1546286284514,0
1546286286505,0
1546286288507,0
1546286290507,0
1546286292507,0
1546286294511,0
1546286296006,0
1546286298507,0
1546286300502,0
1546286302505,0
1546286304511,0
1546286306506,0
1546286307012,0
1546286308511,0
1546286310508,0
1546286312507,0
1546286314509,0
1546286316001,0
1546286318507,0
1546286320000,0
1546286322509,0
1546286324506,0
1546286326502,0
1546286328506,0
1546286330501,0
1546286332508,0
1546286334506,0
1546286336518,0
1546286338507,0
1546286340507,0
1546286342001,0
1546286344009,0
1546286346001,0
1546286348506,0
1546286350502,0
1546286352001,0
1546286354508,0
1546286356503,0
1546286358003,0
1546286360500,0
1546286362509,0
1546286364506,0
1546286366507,0
1546286368011,0
1546286370506,0
1546286372505,0
1546286374502,0
1546286376506,0
1546286378509,0
1546286380499,0
1546286382507,0
1546286384509,0
1546286386504,0
1546286388509,0
1546286388999,0
1546286390506,0
1546286392507,0
1546286394510,0
1546286396507,0
1546286398500,0
1546286400519,0
1546286402506,0
1546286404508,0
1546286406005,0
1546286408502,0
1546286410508,0
1546286412506,0
1546286414502,0
1546286416511,0
1546286418506,0
1546286420511,0
1546286422518,0
1546286424506,0
1546286426519,0
1546286428502,0
1546286430501,0
1546286432514,0
1546286434506,0
1546286436508,0
1546286438502,0
1546286440001,0
1546286442515,0
1546286444500,0
1546286446506,0
1546286448002,0
1546286450508,0
1546286452503,0
1546286454507,0
1546286456505,0
1546286458001,0
1546286460506,0
1546286462503,0
1546286464000,0
1546286466001,0
1546286468007,0
1546286470509,0
1546286472506,0
1546286474509,0
1546286476507,0
1546286478507,0
1546286480525,0
1546286481006,0
1546286482507,0
1546286482996,0
1546286484508,0
1546286486521,0
1546286488507,0
1546286490509,0
1546286492500,0
1546286494507,0
1546286496502,0
1546286498506,0
1546286500507,0
1546286502510,0
1546286504506,0
1546286506503,0
1546286508001,0
1546286510505,0
1546286512509,0
1546286514508,0
1546286516506,0
1546286518508,0
1546286520506,0
1546286522502,0
1546286524003,0
1546286526506,0
1546286528507,0
1546286530006,0
1546286532506,0
1546286534501,0
1546286536006,0
1546286538507,0
1546286540502,0
1546286542504,0
1546286542991,0
1546286544513,0
1546286546519,0
1546286548512,0
1546286550520,0
1546286552508,0
1546286554500,0
1546286556506,0
1546286558506,0
1546286560004,0
1546286562001,0
1546286564507,0
1546286566508,0
1546286568506,0
1546286570510,0
1546286572002,0
1546286574993,0
1546286576507,0
1546286578507,0
1546286580511,0
1546286582513,0
1546286584002,0
1546286586508,0
1546286588506,0
1546286590506,0
1546286592002,0
1546286594502,0
1546286596509,0
1546286598503,0
1546286600508,0
1546286602504,0
1546286604500,0
1546286606509,0
1546286608000,0
1546286610506,0
1546286612505,0
1546286614002,0
1546286616506,0
1546286618506,0
1546286620509,0
1546286622507,0
1546286624507,0
1546286626509,0
1546286628506,0
1546286628995,0
1546286630502,0
1546286632507,0
1546286634507,0
1546286636514,0
1546286638508,0
1546286640517,0
1546286642506,0
1546286644509,0
1546286646515,0
1546286648506,0
1546286650502,0
1546286652506,0
1546286654504,0
1546286656007,0
1546286656507,0
1546286658502,0
1546286660501,0
1546286662510,0
1546286664506,0
1546286666509,0
1546286668509,0
1546286670520,0
1546286672504,0
1546286674502,0
1546286676508,0
1546286678507,0
1546286680507,0
1546286682506,0
1546286684000,0
1546286686507,0
1546286688509,0
1546286690508,0
1546286692502,0
1546286694002,0
1546286696505,0
1546286698503,0
1546286700002,0
1546286702501,0
1546286704509,0
1546286706508,0
1546286708505,0
1546286710506,0
1546286710996,0
1546286712506,0
1546286714506,0
1546286716508,0
1546286718505,0
1546286720501,0
1546286722504,0
1546286724507,0
1546286726512,0
1546286728000,0
1546286730508,0
1546286732516,0
1546286734505,0
1546286736507,0
1546286738000,0
1546286740509,0
1546286742507,0
1546286744499,0
1546286746507,0
1546286748509,0
1546286750507,0
1546286752507,0
1546286754508,0
1546286756505,0
1546286758514,0
1546286760506,0
1546286762506,0
1546286764514,0
1546286766506,0
1546286768507,0
1546286770509,0
1546286772508,0
1546286772996,0
1546286774510,0
1546286776008,0
1546286778507,0
1546286780013,0
1546286782507,0
1546286784509,0
1546286786504,0
1546286788507,0
1546286790510,0
1546286792508,0
1546286794514,0
1546286796509,0
1546286798505,0
1546286800006,0
1546286802510,0
1546286804505,0
1546286806509,0
1546286808509,0
1546286810501,0
1546286812503,0
1546286814506,0
1546286816502,0
1546286818500,0
1546286820506,0
1546286822502,0
1546286824507,0
1546286826507,0
1546286828501,0
1546286830507,0
1546286832502,0
1546286834507,0
1546286836502,0
1546286838509,0
1546286840502,0
1546286842502,0
1546286844501,0
1546286846500,0
1546286848508,0
1546286850509,0
1546286852505,0
1546286854508,0
1546286856516,0
1546286858502,0
1546286860002,0
1546286862506,0
1546286864505,0
1546286866502,0
1546286868509,0
1546286868997,0
1546286870510,0
1546286872000,0
1546286874506,0
1546286876509,0
1546286878503,0
1546286880508,0
1546286882506,0
1546286884500,0
1546286886515,0
1546286888506,0
1546286890503,0
1546286892000,0
1546286894499,0
1546286896005,0
1546286898509,0
1546286900505,0
1546286901005,0
1546286902509,0
1546286904003,0
1546286906500,0
1546286908499,0
1546286910506,0
1546286912509,0
1546286914509,0
1546286916506,0
1546286918525,0
1546286920507,0
1546286922507,0
1546286924524,0
1546286926507,0
1546286928507,0
1546286930501,0
1546286932509,0
1546286934510,0
1546286936502,0
1546286937004,0
1546286938503,0
1546286940001,0
1546286942506,0
1546286944004,0
1546286946002,0
1546286946501,0
1546286948506,0
1546286949006,0
1546286950000,0
1546286952506,0
1546286954502,0
1546286956502,0
1546286958510,0
1546286960504,0
1546286961006,0
1546286962505,0
1546286964006,0
1546286966504,0
1546286968511,0
1546286970507,0
1546286972506,0
1546286974502,0
1546286976509,0
1546286978508,0
1546286980512,0
1546286982519,0
1546286984505,0
1546286986504,0
1546286988514,0
1546286990507,0
1546286992005,0
1546286992503,0
1546286994506,0
1546286996510,0
1546286998508,0
1546287000506,0
1546287002513,0
1546287004506,0
1546287006507,0
1546287008509,0
1546287010505,0
1546287012509,0
1546287014507,0
1546287016006,0
1546287018509,0
1546287020521,0
1546287022503,0
1546287024509,0
1546287026502,0
1546287028503,0
1546287030510,0
1546287032505,0
1546287034502,0
1546287036514,0
1546287038500,0
1546287040000,0
1546287042519,0
1546287044508,0
1546287046509,0
1546287049506,0
1546287050502,0
1546287052502,0
1546287054506,0
1546287056003,0
1546287058502,0
1546287060513,0
1546287062510,0
1546287064001,0
1546287066510,0
1546287068500,0
1546287070506,0
1546287072509,0
1546287074506,0
1546287076507,0
1546287078502,0
1546287080502,0
1546287082508,0
1546287084509,0
1546287086506,0
1546287088005,0
1546287090005,0
1546287092000,0
1546287094503,0
1546287096506,0
1546287098510,0
1546287100517,0
1546287102506,0
1546287104507,0
1546287106532,0
1546287108506,0
1546287110501,0
1546287112001,0
1546287114507,0
1546287116501,0
1546287118507,0
1546287120509,0
1546287122503,0
1546287124508,0
1546287126506,0
1546287128506,0
1546287130509,0
1546287132506,0
1546287134501,0
1546287135021,0
1546287136001,0
1546287138500,0
1546287138997,0
1546287140503,0
1546287142508,0
1546287144508,0
1546287146501,0
1546287148502,0
1546287150507,0
1546287152004,0
1546287154504,0
1546287156508,0
1546287158509,0
1546287160005,0
1546287162514,0
1546287164509,0
1546287166510,0
1546287168519,0
1546287170517,0
1546287171013,0
1546287172504,0
1546287174507,0
1546287176002,0
1546287178500,0
1546287180505,0
1546287182509,0
1546287183043,0
1546287184000,0
1546287186507,0
1546287188511,0
1546287190505,0
1546287192509,0
1546287194505,0
1546287196507,0
1546287198506,0
1546287200502,0
1546287202505,0
1546287204508,0
1546287206501,0
1546287208509,0
1546287210507,0
1546287212503,0
1546287214508,0
1546287216506,0
1546287218503,0
1546287220504,0
1546287222506,0
1546287224507,0
1546287226500,0
1546287228506,0
1546287230516,0
1546287232505,0
1546287234001,0
1546287236501,0
1546287238500,0
1546287240510,0
1546287242506,0
1546287244511,0
1546287246508,0
1546287248506,0
1546287250506,0
1546287252507,0
1546287254507,0
1546287256007,0
1546287258506,0
1546287260504,0
1546287262503,0
1546287262991,0
1546287264508,0
1546287266509,0
1546287268505,0
1546287270506,0
1546287272507,0
1546287274504,0
1546287276005,0
1546287278507,0
1546287280510,0
1546287282507,0
1546287284502,0
1546287286503,0
1546287288508,0
1546287290507,0
1546287292514,0
1546287294506,0
1546287296502,0
1546287298510,0
1546287300505,0
1546287302503,0
1546287304002,0
1546287306506,0
1546287308513,0
1546287310507,0
1546287312506,0
1546287314510,0
1546287316502,0
1546287318503,0
1546287320507,0
1546287322502,0
1546287324509,0
1546287326507,0
1546287328006,0
1546287330510,0
1546287332513,0
1546287334516,0
1546287336004,0
1546287338000,0
1546287340508,0
1546287342507,0
1546287344502,0
1546287346512,0
1546287348994,0
1546287349505,0
1546287350504,0
1546287352002,0
1546287354517,0
1546287356507,0
1546287358500,0
1546287360507,0
1546287362506,0
1546287364508,0
1546287366506,0
1546287368507,0
1546287370508,0
1546287372504,0
1546287374501,0
1546287375020,0
1546287376002,0
1546287378509,0
1546287380506,0
1546287382000,0
1546287384508,0
1546287386508,0
1546287388504,0
1546287390506,0
1546287392511,0
1546287394506,0
1546287396507,0
1546287398512,0
1546287400007,0
1546287402012,0
1546287404515,0
1546287406504,0
1546287408508,0
1546287410506,0
1546287412509,0
1546287414506,0
1546287416517,0
1546287418510,0
1546287420500,0
1546287422507,0
1546287424507,0
1546287426506,0
1546287428507,0
1546287430503,0
1546287432004,0
1546287432502,0
1546287434507,0
1546287436502,0
1546287438507,0
1546287440502,0
1546287442508,0
1546287444510,0
1546287444997,0
1546287446505,0
1546287448002,0
1546287450507,0
1546287452502,0
1546287454509,0
1546287456507,0
1546287458506,0
1546287460505,0
1546287462515,0
1546287464505,0
1546287466000,0
1546287468514,0
1546287470505,0
1546287472507,0
1546287474507,0
1546287476499,0
1546287478505,0
1546287480523,0
1546287482499,0
1546287484508,0
1546287486506,0
1546287488501,0
1546287490506,0
1546287492507,0
1546287494505,0
1546287496510,0
1546287498507,0
1546287500506,0
1546287502509,0
1546287504517,0
1546287506508,0
1546287508992,0
1546287510515,0
1546287512509,0
1546287514508,0
1546287516507,0
1546287518502,0
1546287520508,0
1546287522507,0
1546287524503,0
1546287526001,0
1546287528507,0
1546287530502,0
1546287532505,0
1546287534506,0
1546287536509,0
1546287538504,0
1546287540506,0
1546287542516,0
1546287544005,0
1546287546506,0
1546287548507,0
1546287550508,0
1546287552506,0
1546287554507,0
1546287556502,0
1546287558506,0
1546287560509,0
1546287562503,0
1546287564508,0
1546287566502,0
1546287568006,0
1546287570509,0
1546287572507,0
1546287574519,0
1546287576506,0
1546287578499,0
1546287580501,0
1546287582505,0
1546287584501,0
1546287586510,0
1546287588506,0
1546287590001,0
1546287592007,0
1546287594506,0
1546287596521,0
1546287598505,0
1546287598993,0
1546287600506,0
1546287602501,0
1546287604503,0
1546287606509,0
1546287608504,0
1546287610502,0
1546287612511,0
1546287614500,0
1546287616507,0
1546287618506,0
1546287620499,0
1546287622516,0
1546287624506,0
1546287626504,0
1546287628509,0
1546287630508,0
1546287632505,0
1546287634508,0
1546287636506,0
1546287638506,0
1546287640004,0
1546287642507,0
1546287644007,0
1546287646500,0
1546287648506,0
1546287650003,0
1546287652507,0
1546287654508,0
1546287656509,0
1546287658504,0
1546287660519,0
1546287662507,0
1546287664507,0
1546287666511,0
1546287668515,0
1546287670509,0
1546287672509,0
1546287674508,0
1546287675011,0
1546287676503,0
1546287678506,0
1546287680507,0
1546287682508,0
1546287684507,0
1546287686501,0
1546287688508,0
1546287690506,0
1546287692505,0
1546287694503,0
1546287696509,0
1546287698502,0
1546287700502,0
1546287702509,0
1546287704510,0
1546287706505,0
1546287708508,0
1546287710506,0
1546287712006,0
1546287714508,0
1546287716506,0
1546287718514,0
1546287720508,0
1546287722501,0
1546287724000,0
1546287726506,0
1546287728509,0
1546287730504,0
1546287732515,0
1546287734504,0
1546287736507,0
1546287738505,0
1546287740507,0
1546287742502,0
1546287744507,0
1546287746504,0
1546287748500,0
1546287750518,0
1546287752509,0
1546287754500,0
1546287756507,0
1546287758507,0
1546287759038,0
1546287760507,0
1546287762510,0
1546287764508,0
1546287766508,0
1546287768507,0
1546287770502,0
1546287772004,0
1546287774506,0
1546287776509,0
1546287778008,0
1546287780506,0
1546287782507,0
1546287784001,0
1546287786508,0
1546287788516,0
1546287790503,0
1546287792510,0
1546287794516,0
1546287796508,0
1546287798509,0
1546287798990,0
1546287800501,0
1546287802505,0
1546287804526,0
1546287806507,0
1546287808006,0
1546287810514,0
1546287812502,0
1546287814509,0
1546287816506,0
1546287816996,0
1546287818506,0
1546287820504,0
1546287822507,0
1546287824504,0
1546287826527,0
1546287828507,0
1546287830509,0
1546287832001,0
1546287834507,0
1546287836508,0
1546287838507,0
1546287840001,0
1546287842504,0
1546287844502,0
1546287846507,0
1546287848506,0
1546287850502,0
1546287852510,0
1546287854511,0
1546287856004,0
1546287858506,0
1546287860506,0
1546287861005,0
1546287862503,0
1546287864507,0
1546287866507,0
1546287868510,0
1546287870001,0
1546287872500,0
1546287874499,0
1546287876506,0
1546287878502,0
1546287880507,0
1546287882508,0
1546287884508,0
1546287886502,0
1546287888501,0
1546287890503,0
1546287892505,0
1546287894510,0
1546287896505,0
1546287897011,0
1546287897500,0
1546287898501,0
1546287900510,0
1546287902508,0
1546287904005,0
1546287906509,0
1546287908504,0
1546287910508,0
1546287912517,0
1546287914507,0
1546287916504,0
1546287918519,0
1546287920507,0
1546287922502,0
1546287924507,0
1546287924996,0
1546287926502,0
1546287928511,0
1546287930508,0
1546287932502,0
1546287934000,0
1546287936507,0
1546287938506,0
1546287940504,0
1546287942506,0
1546287944507,0
1546287946506,0
1546287948507,0
1546287950514,0
1546287952005,0
1546287954505,0
1546287956507,0
1546287958505,0
1546287960507,0
1546287962506,0
1546287964503,0
1546287966011,0
1546287968507,0
1546287970503,0
1546287972506,0
1546287974512,0
1546287976508,0
1546287978507,0
1546287980507,0
1546287982508,0
1546287984506,0
1546287986503,0
1546287988502,0
1546287990507,0
1546287992517,0
1546287994500,0
1546287996506,0
1546287998501,0
1546288000000,0
1546288002506,0
1546288004508,0
1546288006500,0
1546288008507,0
1546288010516,0
1546288012501,0
1546288014008,0
1546288016506,0
1546288018501,0
1546288020507,0
1546288022507,0
1546288024507,0
1546288026506,0
1546288028506,0
1546288030514,0
1546288032506,0
1546288034507,0
1546288036507,0
1546288038507,0
1546288040507,0
1546288042513,0
1546288044508,0
1546288046515,0
1546288048005,0
1546288050508,0
1546288052508,0
1546288054506,0
1546288056507,0
1546288058507,0
1546288060509,0
1546288062505,0
1546288064509,0
1546288066500,0
1546288068505,0
1546288070509,0
1546288072000,0
1546288074506,0
1546288076508,0
1546288078509,0
1546288080506,0
1546288082502,0
1546288084499,0
1546288086502,0
1546288088503,0
1546288089019,0
1546288090505,0
1546288092510,0
1546288094507,0
1546288096008,0
1546288098507,0
1546288100503,0
1546288102504,0
1546288104518,0
1546288106520,0
1546288108505,0
1546288110520,0
1546288112506,0
1546288114509,0
1546288116508,0
1546288118506,0
1546288120000,0
1546288122508,0
1546288124509,0
1546288126514,0
1546288128507,0
1546288130502,0
1546288132514,0
1546288134507,0
1546288136510,0
1546288138502,0
1546288140507,0
1546288142503,0
1546288144001,0
1546288146506,0
1546288148509,0
1546288150503,0
1546288152000,0
1546288154508,0
1546288156508,0
1546288158506,0
1546288160500,0
1546288162505,0
1546288164507,0
1546288166502,0
1546288168001,0
1546288170506,0
1546288172510,0
1546288174499,0
1546288176509,0
1546288178512,0
1546288180504,0
1546288182507,0
1546288184506,0
1546288186502,0
1546288188507,0
1546288190500,0
1546288192002,0
1546288194997,0
1546288196506,0
1546288198505,0
1546288200513,0
1546288202510,0
1546288204508,0
1546288206505,0
1546288208509,0
1546288210507,0
1546288212506,0
1546288214507,0
1546288216005,0
1546288218507,0
1546288220506,0
1546288222500,0
1546288224505,0
1546288226507,0
1546288228511,0
1546288230520,0
1546288232506,0
1546288233006,0
1546288234503,0
1546288236506,0
1546288238499,0
1546288240001,0
1546288242506,0
1546288244507,0
1546288246502,0
1546288248506,0
1546288250503,0
1546288252504,0
1546288254509,0
1546288254990,0
1546288256505,0
1546288258502,0
1546288260507,0
1546288262507,0
1546288264004,0
1546288266509,0
1546288268505,0
1546288270505,0
1546288272515,0
1546288272993,0
1546288274500,0
1546288276510,0
1546288278506,0
1546288280502,0
1546288282508,0
1546288284506,0
1546288286506,0
1546288288510,0
1546288290519,0
1546288292503,0
1546288294504,0
1546288296500,0
1546288298509,0
1546288300500,0
1546288302003,0
1546288304503,0
1546288306504,0
1546288308509,0
1546288310507,0
1546288312507,0
1546288314510,0
1546288316503,0
1546288318502,0
1546288320000,0
1546288322507,0
1546288324504,0
1546288326512,0
1546288328507,0
1546288330001,0
1546288332506,0
1546288334511,0
1546288336001,0
1546288338005,0
1546288340507,0
1546288342507,0
1546288344508,0
1546288346524,0
1546288348502,0
1546288348991,0
1546288350501,0
1546288352510,0
1546288353004,0
1546288354516,0
1546288356508,0
1546288358508,0
1546288360004,0
1546288362517,0
1546288362996,0
1546288364501,0
1546288366503,0
1546288368514,0
1546288370501,0
1546288372505,0
1546288374506,0
1546288376504,0
1546288378503,0
1546288380505,0
1546288382504,0
1546288384005,0
1546288386002,0
1546288388507,0
1546288390503,0
1546288392507,0
1546288394509,0
1546288396502,0
1546288398509,0
1546288400508,0
1546288402505,0
1546288404501,0
1546288406502,0
1546288408519,0
1546288410514,0
1546288412502,0
1546288414500,0
1546288416525,0
1546288418507,0
1546288420503,0
1546288422508,0
1546288424505,0
1546288426515,0
1546288428508,0
1546288430506,0
1546288432002,1
1546288434506,1
1546288436508,1
1546288438500,1
1546288440507,1
1546288442503,0
1546288444507,1
1546288446509,1
1546288448500,1
1546288450503,1
1546288452510,1
1546288454508,0
1546288456007,1
1546288458509,1
1546288460506,1
1546288462001,1
1546288464507,1
1546288466507,1
1546288468505,1
1546288470506,1
1546288470995,1
1546288472504,1
1546288474510,1
1546288476509,1
1546288478516,0
1546288480006,0
1546288482506,0
1546288484509,0
1546288486507,0
1546288488509,0
1546288490500,0
1546288492502,0
1546288494000,0
1546288494511,0
1546288494997,0
1546288495509,0
1546288496507,0
1546288498501,0
1546288500003,0
1546288502508,0
1546288504007,0
1546288506507,0
1546288508501,0
1546288510509,0
1546288512506,0
1546288514500,0
1546288516500,0
1546288518506,0
1546288520512,0
1546288522507,0
1546288524003,0
1546288526506,0
1546288528507,0
1546288530507,0
1546288532514,0
1546288534500,0
1546288536508,0
1546288538518,0
1546288540509,0
1546288542506,0
1546288544501,0
1546288546502,0
